"YEAR","MONTH","DAY","STID","TMAX","TMIN","TAVG","RAIN","TR05","TR25","TR60","TR75"
2012,1,10,MARE,56.16,29.70,42.07,0.00,1.7776,1.5738,1.6528,-999.
2012,1,11,MARE,52.74,26.98,37.52,0.00,1.8027,1.5733,1.6542,-999.
2012,1,12,MARE,35.68,18.07,25.62,0.00,1.8323,1.5772,1.6516,-999.
2012,1,13,MARE,49.68,17.61,32.88,0.00,1.8600,1.5859,1.6562,-999.
2012,1,14,MARE,54.12,31.48,41.91,0.00,1.8795,1.5868,1.6626,-999.
2012,1,15,MARE,62.24,28.62,47.30,0.00,1.8992,1.5897,1.6718,-999.
2012,1,16,MARE,70.29,53.51,61.64,0.00,1.9116,1.6027,1.6860,-999.
2012,1,17,MARE,66.72,18.94,29.81,0.00,1.9219,1.6119,1.6727,-999.
2012,1,18,MARE,46.18,14.38,30.66,0.00,1.9585,1.6248,1.6733,-999.
2012,1,19,MARE,52.32,27.81,37.93,0.00,1.9789,1.6377,1.6869,-999.
2012,1,20,MARE,46.23,22.89,32.44,0.00,1.9909,1.6417,1.6879,-999.
2012,1,21,MARE,39.78,17.31,28.97,0.00,2.0192,1.6553,1.6979,-999.
2012,1,22,MARE,68.02,36.04,49.59,0.00,2.0326,1.6648,1.7138,-999.
2012,1,23,MARE,57.09,29.25,43.31,0.00,2.0495,1.6675,1.7163,-999.
2012,1,24,MARE,63.30,35.20,48.27,0.55,2.0672,1.6751,1.7184,-999.
2012,1,25,MARE,53.24,36.47,44.49,0.28,1.5821,1.6290,1.7213,-999.
2012,1,26,MARE,57.99,27.38,42.35,0.00,1.5688,1.6277,1.6859,-999.
2012,1,27,MARE,64.15,31.35,44.93,0.00,1.5663,1.6193,1.6729,-999.
2012,1,28,MARE,48.54,24.31,36.51,0.00,1.5709,1.6123,1.6648,-999.
2012,1,29,MARE,59.11,31.18,43.88,0.00,1.5779,1.6082,1.6626,-999.
2012,1,30,MARE,65.34,38.14,53.21,0.00,1.5853,1.6132,1.6642,-999.
2012,1,31,MARE,65.91,42.76,57.32,0.00,1.5798,1.6031,1.6582,-999.
2012,2,1,MARE,63.90,35.99,49.48,0.00,1.5907,1.6012,1.6481,-999.
2012,2,2,MARE,62.22,36.72,51.45,0.00,1.6046,1.5974,1.6453,-999.
2012,2,3,MARE,58.15,44.76,53.14,2.17,1.5743,1.5884,1.6381,-999.
2012,2,4,MARE,44.49,36.44,39.75,0.00,1.5580,1.5790,1.6264,-999.
2012,2,5,MARE,49.23,33.02,39.57,0.00,1.5614,1.5681,1.6186,-999.
2012,2,6,MARE,53.87,27.11,41.08,0.00,1.5643,1.5674,1.6202,-999.
2012,2,7,MARE,50.70,34.20,41.09,0.00,1.5701,1.5649,1.6148,-999.
2012,2,8,MARE,36.14,27.37,33.09,0.00,1.5690,1.5562,1.6055,-999.
2012,2,9,MARE,42.64,29.55,35.70,0.25,1.5726,1.5592,1.6094,-999.
2012,2,10,MARE,38.45,22.57,32.04,0.00,1.5641,1.5526,1.6041,-999.
2012,2,11,MARE,28.73,16.63,20.90,0.00,1.5684,1.5484,1.5990,-999.
2012,2,12,MARE,31.99,14.56,24.22,0.00,1.5785,1.5442,1.5951,-999.
2012,2,13,MARE,37.34,29.27,33.10,0.20,1.5726,1.5474,1.6033,-999.
2012,2,14,MARE,50.54,22.85,37.01,0.01,1.5662,1.5406,1.6056,-999.
2012,2,15,MARE,66.04,40.60,49.11,0.03,1.5586,1.5366,1.6035,-999.
2012,2,16,MARE,55.98,31.25,44.19,0.00,1.5619,1.5320,1.6028,-999.
2012,2,17,MARE,55.00,31.16,44.82,0.00,1.5656,1.5336,1.6017,-999.
2012,2,18,MARE,47.17,34.47,41.29,0.08,1.5588,1.5286,1.6016,-999.
2012,2,19,MARE,56.73,28.81,42.79,0.00,1.5622,1.5314,1.6024,-999.
2012,2,20,MARE,58.89,39.71,46.66,0.16,1.5583,1.5304,1.6013,-999.
2012,2,21,MARE,64.89,29.34,47.02,0.00,1.5572,1.5294,1.6005,-999.
2012,2,22,MARE,72.41,32.86,53.77,0.00,1.5612,1.5295,1.6025,-999.
2012,2,23,MARE,63.21,42.82,53.14,0.00,1.5564,1.5259,1.6053,-999.
2012,2,24,MARE,53.89,29.67,42.17,0.00,1.5632,1.5227,1.5973,-999.
2012,2,25,MARE,63.64,27.17,47.32,0.00,1.5700,1.5206,1.5967,-999.
2012,2,26,MARE,63.63,43.70,52.82,0.00,1.5778,1.5264,1.6011,-999.
2012,2,27,MARE,63.25,43.43,52.92,0.00,1.5910,1.5287,1.6025,-999.
2012,2,28,MARE,68.11,47.16,58.45,0.00,1.6028,1.5302,1.6007,-999.
2012,2,29,MARE,65.82,39.97,53.41,0.00,1.6100,1.5257,1.5966,-999.
2012,3,1,MARE,76.73,41.30,59.40,0.00,1.6438,1.5351,1.6061,-999.
2012,3,2,MARE,62.49,37.43,48.11,0.00,1.6781,1.5351,1.6037,-999.
2012,3,3,MARE,56.48,31.82,44.00,0.00,1.7191,1.5336,1.5983,-999.
2012,3,4,MARE,71.28,30.62,51.49,0.00,1.7646,1.5385,1.6037,-999.
2012,3,5,MARE,75.45,39.22,56.83,0.00,1.8151,1.5425,1.6061,-999.
2012,3,6,MARE,70.72,56.97,63.27,0.00,1.8605,1.5470,1.6090,-999.
2012,3,7,MARE,74.46,61.32,66.57,0.00,1.9087,1.5485,1.6108,-999.
2012,3,8,MARE,66.45,34.43,39.72,0.72,1.7325,1.5336,1.5955,-999.
2012,3,9,MARE,61.41,32.05,47.15,0.00,1.5623,1.5349,1.6003,-999.
2012,3,10,MARE,62.73,35.05,50.02,0.00,1.5645,1.5349,1.5999,-999.
2012,3,11,MARE,56.50,45.37,49.18,0.79,1.5502,1.5287,1.5939,-999.
2012,3,12,MARE,77.07,50.32,61.87,0.00,1.5504,1.5308,1.5945,-999.
2012,3,13,MARE,85.23,48.79,66.56,0.00,1.5566,1.5304,1.5981,-999.
2012,3,14,MARE,77.85,64.40,70.33,0.00,1.5549,1.5293,1.5955,-999.
2012,3,15,MARE,82.22,62.64,71.44,0.00,1.5634,1.5291,1.5951,-999.
2012,3,16,MARE,78.22,59.85,68.33,0.00,1.5736,1.5204,1.5901,-999.
2012,3,17,MARE,75.79,65.21,69.99,0.00,1.5975,1.5206,1.5832,-999.
2012,3,18,MARE,72.55,62.83,68.40,0.00,1.6280,1.5201,1.5802,-999.
2012,3,19,MARE,69.40,54.37,58.40,1.51,1.5698,1.5152,1.5748,-999.
2012,3,20,MARE,60.15,50.49,54.29,0.04,1.5318,1.5052,1.5650,-999.
2012,3,21,MARE,62.65,44.45,51.35,0.41,1.5367,1.5024,1.5638,-999.
2012,3,22,MARE,54.84,43.65,47.76,0.08,1.5301,1.4899,1.5561,-999.
2012,3,23,MARE,66.88,41.94,53.40,0.00,1.5380,1.4869,1.5547,-999.
2012,3,24,MARE,77.16,44.81,62.31,0.00,1.5436,1.4905,1.5567,-999.
2012,3,25,MARE,80.78,52.16,66.85,0.00,1.5525,1.4884,1.5563,-999.
2012,3,26,MARE,83.12,54.68,69.31,0.00,1.5815,1.4907,1.5543,-999.
2012,3,27,MARE,81.66,58.06,69.36,0.00,1.6423,1.4849,1.5555,-999.
2012,3,28,MARE,82.22,57.36,69.81,0.00,1.7428,1.4871,1.5505,-999.
2012,3,29,MARE,83.34,58.35,69.90,0.00,1.8701,1.4913,1.5577,-999.
2012,3,30,MARE,82.81,59.74,71.53,0.00,2.0092,1.4905,1.5515,-999.
2012,3,31,MARE,84.97,56.64,71.88,0.00,2.1644,1.4903,1.5499,-999.
2012,4,1,MARE,91.96,62.38,76.21,0.00,2.3336,1.4986,1.5567,-999.
2012,4,2,MARE,84.87,64.38,74.23,0.00,2.5209,1.4999,1.5591,-999.
2012,4,3,MARE,65.84,55.92,60.50,0.24,2.7391,1.4956,1.5451,-999.
2012,4,4,MARE,67.23,49.03,57.75,0.00,2.7696,1.5054,1.5515,-999.
2012,4,5,MARE,63.68,49.84,57.34,0.00,2.7747,1.5118,1.5517,-999.
2012,4,6,MARE,68.43,46.24,56.28,0.00,2.7777,1.5255,1.5505,-999.
2012,4,7,MARE,63.70,53.89,59.63,0.19,2.7757,1.5570,1.5499,-999.
2012,4,8,MARE,64.98,45.84,56.35,0.00,2.7002,1.5820,1.5511,-999.
2012,4,9,MARE,75.15,51.60,62.85,0.00,2.6665,1.6221,1.5549,-999.
2012,4,10,MARE,75.04,53.38,64.05,0.00,2.7160,1.6613,1.5567,-999.
2012,4,11,MARE,60.87,49.73,55.36,0.57,2.0367,1.6916,1.5547,-999.
2012,4,12,MARE,73.38,51.78,61.49,0.00,1.5604,1.7234,1.5607,-999.
2012,4,13,MARE,78.71,62.31,68.20,0.05,1.5990,1.7488,1.5625,-999.
2012,4,14,MARE,75.38,62.44,70.44,2.27,1.5450,1.6276,1.5563,-999.
2012,4,15,MARE,73.38,52.93,64.11,0.50,1.5241,1.6099,1.5479,-999.
2012,4,16,MARE,68.31,45.77,57.49,0.00,1.5297,1.5974,1.5451,-999.
2012,4,17,MARE,73.99,46.47,60.94,0.00,1.5463,1.5937,1.5453,-999.
2012,4,18,MARE,77.97,52.21,65.28,0.00,1.5881,1.5886,1.5451,-999.
2012,4,19,MARE,78.35,57.61,68.04,0.00,1.6882,1.5839,1.5461,-999.
2012,4,20,MARE,64.15,46.63,55.78,0.01,1.8136,1.5758,1.5392,-999.
2012,4,21,MARE,72.66,38.79,57.70,0.00,1.9482,1.5747,1.5471,-999.
2012,4,22,MARE,68.61,49.62,58.98,0.00,2.1162,1.5735,1.5457,-999.
2012,4,23,MARE,71.01,40.50,57.14,0.00,2.3150,1.5747,1.5459,-999.
2012,4,24,MARE,86.59,45.56,68.89,0.00,2.5377,1.5984,1.5531,-999.
2012,4,25,MARE,89.13,70.77,78.14,0.00,2.8527,1.6688,1.5545,-999.
2012,4,26,MARE,85.30,65.17,74.43,0.00,3.1183,1.7411,1.5545,-999.
2012,4,27,MARE,87.91,66.07,74.89,0.00,3.2874,1.8486,1.5535,-999.
2012,4,28,MARE,73.90,64.22,67.97,0.00,3.3879,1.9320,1.5515,-999.
2012,4,29,MARE,77.05,63.95,69.13,0.21,3.3894,1.9657,1.5503,-999.
2012,4,30,MARE,81.45,58.30,70.48,0.46,2.7028,1.9892,1.5593,-999.
2012,5,1,MARE,83.77,62.67,74.66,0.00,2.4085,2.0178,1.5567,-999.
2012,5,2,MARE,83.55,69.08,75.27,0.00,2.4364,2.0542,1.5565,-999.
2012,5,3,MARE,88.93,68.27,78.94,0.00,2.6060,2.1078,1.5623,-999.
2012,5,4,MARE,85.66,72.18,77.16,0.00,2.9240,2.1572,1.5611,-999.
2012,5,5,MARE,87.94,64.72,77.30,0.00,3.1669,2.2210,1.5633,-999.
2012,5,6,MARE,86.27,68.92,77.72,0.00,3.3794,2.3110,1.5688,-999.
2012,5,7,MARE,69.64,58.30,64.95,0.00,3.4559,2.3842,1.5637,-999.
2012,5,8,MARE,72.99,53.37,63.30,0.00,3.5011,2.4981,1.5660,-999.
2012,5,9,MARE,80.17,50.92,65.82,0.00,3.5500,2.6397,1.5682,-999.
2012,5,10,MARE,82.45,50.86,67.64,0.00,3.5916,2.7939,1.5732,-999.
2012,5,11,MARE,63.57,58.26,60.99,0.13,3.6170,2.8841,1.5806,-999.
2012,5,12,MARE,70.23,57.85,63.52,0.02,3.6150,2.9025,1.5945,-999.
2012,5,13,MARE,76.86,53.78,65.27,0.00,3.6153,2.9744,1.6061,-999.
2012,5,14,MARE,78.96,53.87,67.22,0.00,3.6263,3.0964,1.6132,-999.
2012,5,15,MARE,85.51,52.70,70.44,0.00,3.6396,3.2420,1.6319,-999.
2012,5,16,MARE,87.87,58.32,73.05,0.00,3.6583,3.3822,1.7004,-999.
2012,5,17,MARE,88.93,59.09,74.95,0.00,3.6807,3.4715,1.7852,-999.
2012,5,18,MARE,87.71,63.46,76.44,0.00,3.6984,3.5400,1.8485,-999.
2012,5,19,MARE,87.24,69.98,77.26,0.00,3.7157,3.5891,1.8979,-999.
2012,5,20,MARE,80.33,61.30,69.64,0.00,3.7321,3.6185,1.9466,-999.
2012,5,21,MARE,81.63,56.53,69.34,0.10,3.7415,3.6232,1.9821,-999.
2012,5,22,MARE,85.46,53.56,70.76,0.00,3.7407,3.6383,2.0119,-999.
2012,5,23,MARE,90.61,67.93,79.32,0.00,3.7479,3.6752,2.0490,-999.
2012,5,24,MARE,89.73,72.99,79.98,0.00,3.7452,3.6851,2.0840,-999.
2012,5,25,MARE,89.13,71.37,79.50,0.00,3.7496,3.6868,2.1206,-999.
2012,5,26,MARE,89.73,74.16,80.28,0.00,3.7490,3.6953,2.1457,-999.
2012,5,27,MARE,87.89,69.80,78.98,0.00,3.7609,3.7057,2.1718,-999.
2012,5,28,MARE,93.74,62.78,80.12,1.09,3.6197,3.7085,2.1953,-999.
2012,5,29,MARE,90.55,61.11,75.22,0.07,2.2092,3.6345,2.2220,-999.
2012,5,30,MARE,86.68,59.90,74.13,0.02,2.0631,3.5417,2.2295,-999.
2012,5,31,MARE,75.70,55.47,66.82,0.00,2.1056,3.4895,2.2448,-999.
2012,6,1,MARE,62.89,49.78,55.75,0.24,2.1813,3.4630,2.2425,-999.
2012,6,2,MARE,86.65,51.04,69.53,0.00,2.1508,3.4419,2.2576,-999.
2012,6,3,MARE,89.73,64.09,76.97,0.33,1.9469,3.3995,2.2717,-999.
2012,6,4,MARE,91.51,67.77,79.52,0.00,1.7756,3.3606,2.2751,-999.
2012,6,5,MARE,89.96,69.17,79.13,0.00,1.9189,3.3323,2.2753,-999.
2012,6,6,MARE,77.86,66.69,69.98,0.66,1.9497,3.3257,2.2797,-999.
2012,6,7,MARE,77.16,61.36,70.76,0.00,1.5374,3.3214,2.2874,-999.
2012,6,8,MARE,84.69,58.24,71.91,0.00,1.5751,3.3052,2.2902,-999.
2012,6,9,MARE,87.69,61.83,75.93,0.00,1.7135,3.2708,2.2982,-999.
2012,6,10,MARE,89.98,71.87,80.45,0.00,1.9418,3.2342,2.3069,-999.
2012,6,11,MARE,89.28,68.92,78.95,0.00,2.2092,3.1906,2.3119,-999.
2012,6,12,MARE,85.87,62.98,74.97,0.00,2.5241,3.1559,2.3149,-999.
2012,6,13,MARE,84.70,65.44,74.41,0.00,2.8239,3.1217,2.3185,-999.
2012,6,14,MARE,92.61,67.80,80.10,0.00,3.0758,3.0868,2.3350,-999.
2012,6,15,MARE,86.31,64.53,74.74,1.50,1.7238,1.6991,2.3380,-999.
2012,6,16,MARE,86.04,68.86,76.91,0.00,1.5549,1.5892,2.3348,-999.
2012,6,17,MARE,90.57,69.58,79.72,0.00,1.6720,1.5952,2.3388,-999.
2012,6,18,MARE,90.34,72.66,81.01,0.00,1.9213,1.6402,2.3376,-999.
2012,6,19,MARE,89.24,72.21,80.20,0.00,2.2527,1.7081,2.3402,-999.
2012,6,20,MARE,88.39,72.93,79.49,0.00,2.6237,1.7729,2.3404,-999.
2012,6,21,MARE,79.56,68.99,73.79,1.17,2.1243,1.6763,2.3386,-999.
2012,6,22,MARE,88.25,66.74,76.78,0.01,1.5457,1.5912,2.3418,-999.
2012,6,23,MARE,92.97,67.68,81.71,0.00,1.6805,1.5850,2.3404,-999.
2012,6,24,MARE,94.73,70.72,83.30,0.00,1.9593,1.5865,2.3350,-999.
2012,6,25,MARE,98.74,71.87,85.35,0.00,2.3718,1.6413,2.3342,-999.
2012,6,26,MARE,98.91,73.24,86.97,0.00,2.8282,1.6920,2.3171,-999.
2012,6,27,MARE,96.17,73.94,84.88,0.00,3.1255,1.7554,2.3155,-999.
2012,6,28,MARE,98.58,67.86,84.22,0.00,3.2911,1.8196,2.3119,-999.
2012,6,29,MARE,96.26,71.17,84.58,0.00,3.3879,1.8761,2.3012,-999.
2012,6,30,MARE,95.58,69.58,83.68,0.00,3.4519,1.9386,2.3014,-999.
2012,7,1,MARE,92.73,71.58,82.43,0.00,3.4937,2.0015,2.2998,-999.
2012,7,2,MARE,92.77,70.88,82.37,0.00,3.5293,2.0724,2.3056,-999.
2012,7,3,MARE,95.36,77.56,85.39,0.00,3.5532,2.1572,2.3064,-999.
2012,7,4,MARE,96.91,70.79,84.82,0.00,3.5854,2.2605,2.3109,-999.
2012,7,5,MARE,98.15,69.64,85.26,0.00,3.6106,2.3771,2.3147,-999.
2012,7,6,MARE,99.43,70.16,86.33,0.00,3.6387,2.5034,2.3219,-999.
2012,7,7,MARE,99.25,73.83,86.36,0.00,3.6568,2.6209,2.3243,-999.
2012,7,8,MARE,94.33,69.33,81.52,0.20,3.6694,2.7263,2.3308,-999.
2012,7,9,MARE,96.66,71.24,83.15,0.00,3.6515,2.8174,2.3386,-999.
2012,7,10,MARE,94.59,72.88,82.83,0.00,3.6483,2.9599,2.3484,-999.
2012,7,11,MARE,95.50,66.99,81.97,0.00,3.6613,3.1371,2.3649,-999.
2012,7,12,MARE,98.01,69.33,84.22,0.00,3.6682,3.2715,2.3858,-999.
2012,7,13,MARE,98.28,67.66,81.24,0.00,3.6795,3.3649,2.4123,-999.
2012,7,14,MARE,98.73,69.64,81.99,0.10,3.6869,3.3911,2.4425,-999.
2012,7,15,MARE,94.68,65.88,79.67,0.00,3.6833,3.4174,2.4758,-999.
2012,7,16,MARE,95.18,69.78,82.17,0.00,3.6884,3.4513,2.5403,-999.
2012,7,17,MARE,100.31,72.12,86.16,0.00,3.6920,3.4816,2.6266,-999.
2012,7,18,MARE,101.50,73.35,88.25,0.00,3.7029,3.5138,2.7477,-999.
2012,7,19,MARE,105.57,80.15,90.19,0.00,3.7110,3.5392,2.8765,-999.
2012,7,20,MARE,107.35,71.76,90.54,0.00,3.7238,3.5616,2.9955,-999.
2012,7,21,MARE,103.24,69.28,87.94,0.00,3.7388,3.5840,3.1000,-999.
2012,7,22,MARE,102.78,74.68,88.72,0.00,3.7509,3.6066,3.1747,-999.
2012,7,23,MARE,101.75,75.11,88.16,0.00,3.7579,3.6145,3.2208,-999.
2012,7,24,MARE,100.54,76.75,88.36,0.00,3.7646,3.6187,3.2537,-999.
2012,7,25,MARE,103.87,80.71,91.47,0.00,3.7695,3.6339,3.2911,-999.
2012,7,26,MARE,98.74,75.74,87.86,0.01,3.7761,3.6373,3.3074,-999.
2012,7,27,MARE,104.34,72.46,89.23,0.00,3.7752,3.6471,3.3230,-999.
2012,7,28,MARE,106.50,72.32,90.98,0.00,3.7784,3.6541,3.3471,-999.
2012,7,29,MARE,107.62,80.98,93.99,0.00,3.7872,3.6652,3.3707,-999.
2012,7,30,MARE,108.59,83.75,95.10,0.00,3.7929,3.6720,3.3956,-999.
2012,7,31,MARE,109.87,83.08,95.40,0.00,3.7991,3.6810,3.4113,-999.
2012,8,1,MARE,113.02,80.13,97.10,0.00,3.8057,3.6874,3.4275,-999.
2012,8,2,MARE,110.98,86.97,97.78,0.00,3.8053,3.6927,3.4508,-999.
2012,8,3,MARE,111.78,76.24,94.99,0.00,3.8151,3.6974,3.4545,-999.
2012,8,4,MARE,109.94,80.28,95.41,0.00,3.8130,3.7042,3.4683,-999.
2012,8,5,MARE,94.82,73.06,82.61,0.02,3.8181,3.7032,3.4661,-999.
2012,8,6,MARE,104.92,69.21,88.06,0.00,3.8290,3.7173,3.4782,-999.
2012,8,7,MARE,105.96,76.39,88.83,0.00,3.8307,3.7234,3.4896,-999.
2012,8,8,MARE,101.98,72.18,87.58,0.00,3.8307,3.7202,3.4924,-999.
2012,8,9,MARE,100.53,72.45,86.56,0.00,3.8352,3.7202,3.4997,-999.
2012,8,10,MARE,94.46,64.78,80.08,0.00,3.8428,3.7303,3.5013,-999.
2012,8,11,MARE,95.61,60.84,79.28,0.00,3.8524,3.7371,3.5033,-999.
2012,8,12,MARE,101.61,69.24,85.67,0.01,3.8548,3.7429,3.5200,-999.
2012,8,13,MARE,91.51,66.76,78.35,0.00,3.8537,3.7435,3.5216,-999.
2012,8,14,MARE,83.37,65.64,70.84,0.20,3.8635,3.7478,3.5137,-999.
2012,8,15,MARE,97.59,64.31,80.47,0.00,3.8529,3.7591,3.5220,-999.
2012,8,16,MARE,97.32,71.47,83.90,0.00,3.8155,3.7480,3.5238,-999.
2012,8,17,MARE,90.59,63.93,77.69,0.00,3.8087,3.7531,3.5246,-999.
2012,8,18,MARE,76.30,63.95,69.72,0.42,3.7650,3.7550,3.5200,-999.
2012,8,19,MARE,87.13,61.25,72.77,0.01,3.6607,3.7535,3.5240,-999.
2012,8,20,MARE,90.05,57.78,74.38,0.00,3.6441,3.7495,3.5298,-999.
2012,8,21,MARE,91.74,61.23,77.76,0.00,3.6509,3.7407,3.5314,-999.
2012,8,22,MARE,91.76,61.88,77.94,0.00,3.6752,3.7409,3.5354,-999.
2012,8,23,MARE,88.57,68.86,78.15,0.00,3.7055,3.7303,3.5330,-999.
2012,8,24,MARE,89.08,71.67,79.05,0.00,3.7268,3.7322,3.5340,-999.
2012,8,25,MARE,93.34,68.99,79.35,2.61,3.6545,3.5505,3.5324,-999.
2012,8,26,MARE,90.59,69.01,77.57,0.04,2.3991,2.0971,3.5101,-999.
2012,8,27,MARE,92.68,66.87,79.48,0.00,2.1489,1.7541,3.4782,-999.
2012,8,28,MARE,92.17,65.59,78.55,0.00,2.0883,1.7531,3.4567,-999.
2012,8,29,MARE,94.23,65.80,79.55,0.00,2.1162,1.7968,3.4448,-999.
2012,8,30,MARE,95.52,65.55,81.16,0.00,2.1973,1.8452,3.4364,-999.
2012,8,31,MARE,92.32,70.03,80.21,0.00,2.3120,1.8879,3.4281,-999.
2012,9,1,MARE,98.20,67.42,82.70,0.00,2.4712,1.9373,3.4221,-999.
2012,9,2,MARE,101.86,70.34,85.74,0.00,2.7226,1.9841,3.4131,-999.
2012,9,3,MARE,103.10,76.21,88.83,0.00,3.0074,2.0325,3.4062,-999.
2012,9,4,MARE,102.60,71.80,88.19,0.00,3.2492,2.0924,3.3974,-999.
2012,9,5,MARE,99.30,72.61,86.51,0.00,3.3494,2.1499,3.3869,-999.
2012,9,6,MARE,96.60,73.81,83.96,0.00,3.3904,2.2080,3.3817,-999.
2012,9,7,MARE,99.41,62.71,77.04,0.10,3.4182,2.2639,3.3695,-999.
2012,9,8,MARE,82.40,54.43,67.98,0.00,3.4549,2.3332,3.3642,-999.
2012,9,9,MARE,90.99,55.35,72.81,0.00,3.4886,2.4149,3.3747,-999.
2012,9,10,MARE,92.26,56.14,73.93,0.00,3.5193,2.5122,3.3833,-999.
2012,9,11,MARE,93.06,53.64,75.65,0.00,3.5388,2.6230,3.3817,-999.
2012,9,12,MARE,93.20,65.50,78.86,0.00,3.5594,2.7613,3.3823,-999.
2012,9,13,MARE,73.40,57.16,62.83,0.26,3.5820,2.9036,3.3731,-999.
2012,9,14,MARE,60.26,55.04,57.59,0.23,3.6001,2.9746,3.3703,-999.
2012,9,15,MARE,67.12,59.05,63.00,0.01,3.5485,3.0006,3.3821,-999.
2012,9,16,MARE,73.85,61.86,67.13,0.00,3.4753,3.0047,3.3902,-999.
2012,9,17,MARE,82.62,54.90,68.11,0.00,3.4148,3.0266,3.3918,-999.
2012,9,18,MARE,77.65,50.29,64.40,0.00,3.3823,3.0957,3.3893,-999.
2012,9,19,MARE,87.21,51.40,71.00,0.00,3.3913,3.1802,3.3988,-999.
2012,9,20,MARE,89.51,56.88,74.20,0.00,3.4171,3.2476,3.3994,-999.
2012,9,21,MARE,93.24,57.78,75.27,0.00,3.4713,3.3107,3.3986,-999.
2012,9,22,MARE,87.85,57.33,73.15,0.00,3.5263,3.3773,3.3976,-999.
2012,9,23,MARE,82.04,55.24,67.84,0.00,3.5621,3.4415,3.4022,-999.
2012,9,24,MARE,91.89,62.22,76.97,0.00,3.5720,3.4666,3.4028,-999.
2012,9,25,MARE,93.20,75.49,83.84,0.00,3.5884,3.5040,3.4165,-999.
2012,9,26,MARE,87.67,65.46,74.55,0.11,3.6091,3.5238,3.4082,-999.
2012,9,27,MARE,72.81,62.56,66.97,0.28,3.6072,3.5200,3.3984,-999.
2012,9,28,MARE,80.29,60.69,70.72,0.01,3.5530,3.5157,3.3996,-999.
2012,9,29,MARE,72.18,64.92,68.13,0.00,3.5043,3.5140,3.4006,-999.
2012,9,30,MARE,76.60,55.20,66.45,0.00,3.4649,3.5067,3.3956,-999.
2012,10,1,MARE,82.40,52.56,65.32,0.01,3.4815,3.5323,3.4082,-999.
2012,10,2,MARE,76.59,49.75,63.80,0.00,3.5184,3.5505,3.4131,-999.
2012,10,3,MARE,81.95,48.24,65.69,0.00,3.5647,3.5665,3.4143,-999.
2012,10,4,MARE,68.94,53.60,61.67,0.00,3.5862,3.5690,3.4159,-999.
2012,10,5,MARE,60.35,39.42,52.12,0.00,3.5954,3.5697,3.4151,-999.
2012,10,6,MARE,49.68,36.97,44.10,0.00,3.6221,3.5872,3.4155,-999.
2012,10,7,MARE,53.98,32.24,42.61,0.00,3.6419,3.6012,3.4267,-999.
2012,10,8,MARE,65.55,30.94,48.39,0.00,3.6571,3.6130,3.4432,-999.
2012,10,9,MARE,76.55,41.87,58.29,0.00,3.6628,3.6204,3.4537,-999.
2012,10,10,MARE,70.81,41.29,58.05,0.00,3.6754,3.6223,3.4589,-999.
2012,10,11,MARE,79.57,58.68,68.31,0.00,3.6756,3.6228,3.4633,-999.
2012,10,12,MARE,75.70,66.40,69.00,0.46,3.6061,3.5929,3.4535,-999.
2012,10,13,MARE,74.30,59.09,69.23,0.23,3.4743,3.5718,3.4448,-999.
2012,10,14,MARE,79.18,54.68,65.56,0.00,3.1669,3.5590,3.4422,-999.
2012,10,15,MARE,85.19,52.41,67.72,0.00,2.8881,3.5611,3.4474,-999.
2012,10,16,MARE,82.78,59.32,70.28,0.00,2.8073,3.5507,3.4492,-999.
2012,10,17,MARE,75.70,49.08,65.93,0.00,2.7766,3.5381,3.4486,-999.
2012,10,18,MARE,71.49,44.05,58.14,0.00,2.8242,3.5498,3.4438,-999.
2012,10,19,MARE,72.81,47.43,58.17,0.00,2.8412,3.5539,3.4504,-999.
2012,10,20,MARE,85.15,42.19,64.41,0.00,2.8619,3.5662,3.4605,-999.
2012,10,21,MARE,90.10,63.10,76.00,0.00,2.8756,3.5447,3.4729,-999.
2012,10,22,MARE,83.07,66.09,74.23,0.01,2.9557,3.5097,3.4602,-999.
2012,10,23,MARE,84.79,65.68,74.91,0.00,3.0524,3.5001,3.4541,-999.
2012,10,24,MARE,79.97,66.87,72.36,0.00,3.1633,3.4811,3.4442,-999.
2012,10,25,MARE,72.12,41.26,55.01,0.00,3.2610,3.4824,3.4309,-999.
2012,10,26,MARE,51.42,33.74,41.53,0.00,3.3435,3.5108,3.4283,-999.
2012,10,27,MARE,53.96,25.53,39.51,0.00,3.3951,3.5366,3.4386,-999.
2012,10,28,MARE,59.83,29.68,44.24,0.00,3.4387,3.5503,3.4543,-999.
2012,10,29,MARE,66.99,33.97,50.03,0.00,3.4875,3.5611,3.4692,-999.
2012,10,30,MARE,79.99,40.35,59.30,0.00,3.5165,3.5594,3.4743,-999.
2012,10,31,MARE,73.31,40.12,55.82,0.00,3.5636,3.5494,3.4790,-999.
2012,11,1,MARE,79.95,45.92,61.87,0.00,3.5946,3.5466,3.4790,-999.
2012,11,2,MARE,87.57,47.10,67.04,0.00,3.6217,3.5424,3.4810,-999.
2012,11,3,MARE,66.49,44.33,53.74,0.00,3.6441,3.5313,3.4705,-999.
2012,11,4,MARE,70.20,37.58,53.84,0.00,3.6701,3.5439,3.4667,-999.
2012,11,5,MARE,61.48,37.74,52.41,0.00,3.6914,3.5417,3.4719,-999.
2012,11,6,MARE,70.61,30.46,50.71,0.00,3.7136,3.5511,3.4719,-999.
2012,11,7,MARE,69.01,38.76,53.70,0.00,3.7228,3.5596,3.4796,-999.
